Time,Month,Day,Hour,PJM_AP,PJM_ATSI,PJM_COMD,PJM_Dom,PJM_EMAC,PJM_PENE,PJM_SMAC,PJM_WMAC,PJM_West
5966,9,249,15,6192.15401913136,8472.41403379496,13971.4423367465,20277.3979300012,20153.6702796206,2283.83571000763,8976.91942797957,6993.90084899232,24696.0919857738
5967,9,249,16,6297.18826077193,8574.60685058927,13947.0570059816,20254.9271366943,20706.348045579,2318.31507170905,9256.23665257859,7053.28987453446,24940.7306756211
5968,9,249,17,6304.70145137974,8741.19501539739,13683.4757497929,20070.5237946344,20810.0821531429,2294.90533250353,9236.26184969934,6903.41061013046,25201.2814938774
5969,9,249,18,6055.55387104683,8409.54653854712,13741.0374598615,19547.5825814575,19963.4301422041,2211.45146233042,8884.79239970933,6560.09586971421,24362.3254483158
5970,9,249,19,5777.11134326498,7977.1233474396,13536.3783155821,18740.4851340061,18736.9832466137,2077.01648242133,8234.80256679175,6119.80916742,23210.4623117763
5971,9,249,20,5413.40398767882,7500.66924461245,12949.3390264891,18019.6528999902,17433.8210888766,1965.69645185874,7530.90891759989,5794.08022037224,21765.4194002406
5972,9,249,21,5175.99065111539,7123.02335818809,12100.2568780472,17374.0251561676,16250.5576021547,1878.68569598557,6906.02522807245,5471.42157826985,20610.0279480301
5973,9,249,22,4978.61268088986,6871.57427627863,11242.6093440032,16842.8431756339,15287.8245542906,1858.54374014292,6435.74117879933,5313.4460914301,19908.444250616
5974,9,249,23,4837.87005118498,6681.21582897013,10613.3133043966,16543.5438166125,14686.6188168646,1837.47541063049,6147.77303265135,5232.58901327551,19441.8390378363
5975,9,249,24,4770.11391859873,6604.85247546864,10136.7807030078,16331.5943683657,14244.2346498808,1807.08606993666,5964.46108159676,5193.37350153463,19236.4280340362
5976,9,250,1,4824.67458883599,6696.22171839692,9820.38237304044,16327.8123353055,14164.1563270406,1837.74061302717,5993.58387078606,5245.13828798419,19427.693121202
5977,9,250,2,5059.67228522974,7002.66953843363,9589.18319928579,16619.890137391,14698.8031157014,1956.92723872314,6421.03838555828,5615.83342015971,20361.4512035892
5978,9,250,3,5444.57023296179,7629.64537436143,9697.51393685224,17142.7414977166,15862.9304626511,2138.97218613109,7174.83672386583,6270.65477569109,22128.8130704445
5979,9,250,4,5566.157519674,7994.81695544597,10189.0217049594,17524.5156133797,16764.6400891441,2193.89862635681,7553.72911565432,6617.93456398194,22989.443921883
5980,9,250,5,5697.3551002268,8142.26327674699,10961.9812291412,17747.6210537419,17456.5854735519,2247.71494580444,7764.77711782739,6690.49665635458,23361.9486646762
5981,9,250,6,5823.54934577901,8295.45565175125,11552.809492905,18177.7327078198,18051.1353949722,2272.18394128582,8015.38140418453,6792.93401814269,23834.2493934155
5982,9,250,7,5919.7643313183,8495.57390570532,12124.0344435397,18761.6321324751,18672.4819093558,2282.50120960031,8206.53162027048,6948.741691832,24263.0223719489
5983,9,250,8,5964.88083172432,8518.74845337997,12704.8504693854,19335.8630029261,19052.1373980962,2298.24279265763,8348.31647396403,6987.2070221713,24625.0378066972
5984,9,250,9,6044.15965400948,8609.83138252926,13190.8573331666,19768.3300390413,19592.8220947961,2308.08786486479,8532.94876343926,7028.17106261613,25044.7228000716
5985,9,250,10,6086.17938873348,8717.16247734201,13533.8045565385,20134.9205568332,20009.0918986062,2327.65293424507,8580.83303730641,7110.66116779958,25296.2253541907
5986,9,250,11,6133.83695806046,8649.09133663291,13837.8337851246,20265.9695334156,20272.7922805676,2301.17112244047,8670.09923675661,7154.83399265009,25333.5656549208
5987,9,250,12,6129.72111016376,8610.95697147654,14208.2380893878,20328.5981639819,20735.7917494509,2266.59822564815,8837.78042217609,7101.25571473713,25438.2824454403
5988,9,250,13,6216.76194315709,8608.80624860509,14512.5680707115,20380.4768984331,21281.7770037222,2258.60811803111,9023.25653307708,7118.70356034675,25551.5095810838
5989,9,250,14,6237.78736023213,8577.37869346687,14847.608976142,20406.2494623934,21830.5943911161,2272.44048895475,9234.02715932127,7184.34554896396,25735.7087089604
5990,9,250,15,6260.00803024978,8596.08763234922,15107.6898523552,20288.0810194285,22198.7276052516,2249.66966326001,9347.67098512276,7203.04435155433,25620.9537554196
5991,9,250,16,6454.46058610362,8703.9484382647,15110.0943617122,20287.9739802574,22839.6449148803,2312.74010476863,9564.43698058334,7323.8061359326,25852.9868071859
5992,9,250,17,6471.31782261603,8871.7962675575,14775.070552038,20073.675414935,23023.9376815787,2327.7804052109,9543.64343881445,7265.32424047571,26179.1577092879
5993,9,250,18,6221.17358046103,8542.37450071912,14709.3854095334,19565.3633837717,22120.1456055221,2237.47022100745,9109.15956282433,6914.60900612683,25436.9063969435
5994,9,250,19,5895.17981654107,8026.55991733458,14445.523650735,18761.7545666389,20743.1403301992,2101.7182742922,8453.85531265528,6472.88066184653,23801.8306215305
5995,9,250,20,5500.95822571708,7514.14474845129,13726.1791318013,18022.9967313277,19259.9497089612,1986.35203650278,7690.32244377784,6095.83238348916,22234.5264318748
5996,9,250,21,5255.17566042847,7157.75281911163,12782.3384725175,17367.4528201147,17897.2389319222,1907.93718458592,7018.16818920823,5772.46316903344,21096.3384940362
5997,9,250,22,5017.23135789147,6876.08985854909,11818.3111008303,16833.1062931129,16875.6260987022,1839.96935797264,6534.97856134227,5562.10605356242,20352.4843947576
5998,9,250,23,4907.56368225195,6650.33355187771,11033.3204455219,16468.7408792598,16144.8695515696,1814.8841113373,6237.70364561889,5397.66919492108,19877.1798382169
5999,9,250,24,4917.47985713898,6528.62730293861,10489.2209407603,16328.86923237,15683.7017721575,1817.3317448024,6039.30627434639,5375.44331615186,19583.2686584402
6000,9,251,1,4916.15734077867,6606.9980356014,10116.8770342216,16337.3624928748,15612.0399295404,1819.32548479036,6072.26948493166,5433.81181430654,19669.6548920619
6001,9,251,2,5129.91211169462,6963.62302282839,9894.24418161739,16571.6115703197,16258.8473516627,1965.09775234903,6500.30334604473,5742.84785875958,20489.1136160772
6002,9,251,3,5565.1128103485,7565.01975297152,9947.89645183239,17137.9846350124,17557.7349498696,2143.61923593347,7298.17642452751,6414.97477448951,22316.1594174336
6003,9,251,4,5720.98348301909,7897.56834419044,10451.9793894868,17458.8156225839,18571.4201351212,2200.67845491186,7668.65147571478,6773.98517948865,23411.9495761688
6004,9,251,5,5826.90788085143,8071.7823469093,11236.873506944,17703.8155979552,19405.042233465,2259.35802129155,7934.04560119562,6953.05240179429,23677.0563441231
6005,9,251,6,5852.34743216609,8231.55366868199,11856.9068094058,18059.4216571332,20151.2936635386,2275.49474706667,8216.61352127936,7108.74623279259,24175.8883634892
6006,9,251,7,5976.95863279709,8557.1433239632,12518.2729035984,18635.9376151602,20887.5503919562,2325.43365488501,8421.07774000503,7281.37729258355,24897.044042906
6007,9,251,8,6118.95430308362,8718.96514300834,13117.0438793522,18986.5392733984,21459.1810015407,2340.10279567474,8822.14960350244,7369.72616861194,25493.6852811417
6008,9,251,9,6178.06596921174,8832.80019821973,13738.7011271965,19523.918937639,22031.5885473699,2358.97024573815,9194.46934282143,7416.03414262063,26097.9387686452
6009,9,251,10,6247.8247990258,9022.36024184953,14204.9613553094,19872.9355442838,22700.177643499,2389.20719882042,9487.57546465891,7499.40497127111,26755.4163949205
6010,9,251,11,6421.29104735266,9124.87690343693,14643.7339951184,20338.4126159541,23243.2785089123,2388.94067966895,9729.4329599127,7519.76322865024,27209.3193380483
6011,9,251,12,6539.53072352271,9237.71088698765,15141.1550563304,20564.7838506407,23721.937028274,2397.76840964084,10233.329958249,7547.93720213728,27484.9412085259
6012,9,251,13,6652.82782748794,9276.67009045573,15511.1164183894,20831.4995358748,24343.0192932103,2407.66820802511,10678.56669835,7585.20528392335,27857.1771557423
6013,9,251,14,6773.68334092265,9320.79036739126,15821.2743999927,20973.5603057255,24834.9229101439,2397.31657281682,10819.6380659876,7685.97341007065,28078.5852240681
6014,9,251,15,6815.70063903427,9364.15943745327,15974.8278123561,20807.1265021027,24930.9731259925,2385.47729341946,10774.5297885154,7715.87383087058,27892.4549431842
6015,9,251,16,6922.62171168597,9360.14760660569,15825.4087512864,20638.1441273751,25229.9285179117,2416.59011058787,10839.1190233187,7814.57956652879,27635.3648878787
6016,9,251,17,6931.5856713138,9573.78626343763,15274.9434216793,20437.3081351711,25128.1297109189,2422.25294289563,10776.038985328,7767.62041332575,27886.6098064118
6017,9,251,18,6682.87771441475,9176.54203625056,15034.1920551453,20544.141258557,24096.4565176762,2340.79955300265,10269.0239173681,7502.41299630311,26840.8710754149
6018,9,251,19,6279.22893669694,8596.08269872884,14633.5562193769,18920.3942721395,22461.274184677,2210.06380085533,9501.73807783526,6948.94585688791,25135.6801577852
6019,9,251,20,5881.50124105797,8021.67739083958,13878.975452983,18245.1635219584,20816.3889265195,2066.44494265767,8693.98481347097,6547.33664096439,23350.2042633472
6020,9,251,21,5628.75561658539,7541.08972774872,12865.0336718865,17653.2928323128,19207.3921437182,1983.6133901152,7905.82485525905,6172.07158622779,22006.3019721881
6021,9,251,22,5309.90952123632,7257.09677719498,11883.2749620961,17159.5344527493,18018.0629690287,1937.36906531679,7322.11898319509,5966.68037875246,21068.4034092418
6022,9,251,23,5190.89597930531,6990.33473381046,11103.0493002783,16819.2588481428,17226.1921295943,1893.04532112709,6922.98493102324,5813.93087362592,20338.6881040902
6023,9,251,24,5112.57345068357,6852.09651589469,10546.4345204999,16568.5820234417,16650.6473577493,1869.04964740527,6698.13786229651,5739.9513164355,20138.5568603453
6024,9,252,1,5134.9896895578,6859.54322768366,10163.3632353753,16578.161917008,16501.1792768514,1908.31990179489,6699.3907670464,5834.48970428436,20177.8866740788
6025,9,252,2,5331.32335793977,7181.03389762131,9924.63931489225,16834.8996857626,17028.5776674399,2033.71769165937,7090.90528642332,6181.59993329607,21073.8809201511
6026,9,252,3,5741.26709869313,7851.28126294311,9941.63970827218,17370.9655548706,18298.7748746151,2251.75973176912,7868.91128592157,6887.54345583022,22917.8886428761
6027,9,252,4,5916.14352068516,8189.03686821324,10414.4344583845,17752.9049159762,19187.1299668864,2332.07188659259,8267.83962367576,7237.91376952211,23728.7027334704
6028,9,252,5,6114.82755286672,8480.38162985195,11206.33266011,18028.8342099881,19784.8350729231,2386.89682205717,8522.17338861518,7410.66294946085,24377.5219667789
6029,9,252,6,6296.18597186061,8705.31979472244,11805.0801616127,18363.4995174064,20293.3770805238,2435.38683983137,8777.75985299677,7552.86273817235,25230.6739043042
6030,9,252,7,6598.66353470596,9024.58006186903,12396.69684024,18771.395780556,20863.8613510124,2500.3428274811,8993.9058719623,7722.44360757298,26266.3903320754
6031,9,252,8,6846.65032144917,9317.24765028531,12913.1432308812,19087.1886607268,21131.1135344686,2537.78259390402,9156.05474538398,7822.65259989988,27561.8241138615
6032,9,252,9,7135.43656067121,9589.47975225619,13418.7141513584,19312.9186312498,21501.32460006,2568.43920735068,9317.98707711347,7942.18466449489,28818.1466287719
6033,9,252,10,7388.86605629728,9960.87441859422,13797.5730624429,19604.8600926168,21880.3187430437,2625.43811967603,9441.77567540562,8074.90513350853,30087.8408996009
6034,9,252,11,7492.0535381687,10199.2925435267,14219.8326908154,19840.0632165309,22187.5045342131,2627.9258710161,9599.80633622499,8095.5396161294,30989.4251893548
6035,9,252,12,7493.56727639378,10456.3375671184,14705.6538799832,19947.3148646562,22583.0485750761,2641.56803885175,9704.77808596168,8094.78900016784,31717.0846897461
6036,9,252,13,7599.47360958701,10563.3096336815,15076.6763585739,20122.9981214382,23000.4785497203,2647.15111270471,9971.42107530371,8165.91565937791,32122.5606002927
6037,9,252,14,7551.21427077939,10598.9529799282,15418.1037548069,20169.6856969216,23449.5220828994,2655.99080299413,10245.4320049196,8162.94803042639,32263.4097670186
6038,9,252,15,7483.81539450144,10606.0833967724,15630.6577493926,20124.3973841885,23674.676181296,2625.07764689318,10307.9741754491,8103.31731076762,31824.5285004794
6039,9,252,16,7488.59819954841,10540.946271647,15549.1787527001,20109.1639771218,24185.6312750443,2645.41694393894,10474.9469194176,8165.46370842261,31093.7287814811
6040,9,252,17,7463.24604591936,10650.3714927154,15148.0027750798,19940.8770018955,24247.9381289618,2645.7108260435,10450.6124332882,8089.2481050565,30833.1750921614
6041,9,252,18,7084.53242871531,10179.20590458,15016.3130908355,19449.7640143082,23275.2588090286,2535.78765591757,9986.11586856765,7704.69479056304,29327.5136682694
6042,9,252,19,6553.96991782458,9506.99749633875,14683.6173194443,18798.9470099221,21756.7599395958,2381.71521345722,9267.16305549693,7160.28549653095,27243.06739085
6043,9,252,20,6179.65330778001,8780.21387271223,13966.582378101,18110.7010097335,20029.5140018215,2224.12091145469,8467.51699426153,6690.01625090597,25113.8493569519
6044,9,252,21,5813.40383015715,8259.64564137906,12975.6248995729,17567.0144235051,18575.763345489,2113.89105825183,7750.19061091449,6295.67408539211,23533.5492632302
6045,9,252,22,5484.69844008268,7840.95474243659,12017.3788157464,17165.224011538,17310.9296453074,2005.34125505862,7186.85392428014,6034.30612690888,22337.9852908747
6046,9,252,23,5400.8510924205,7507.39940024095,11285.5221347751,16877.3945257881,16525.337604534,1968.45777153182,6813.29591188771,5892.43743246038,21591.2663069337
6047,9,252,24,5304.99910857932,7395.07498068333,10730.5312743056,16687.4660553279,15993.6340242347,1920.81982391837,6598.49838616203,5790.91897582193,21222.2844749122
6048,9,253,1,5308.34865483682,7440.13326511497,10367.6422734435,16648.8291135515,15817.4942955349,1973.61250200489,6576.29806382062,5856.29297974743,21183.4759795107
6049,9,253,2,5463.35946149261,7669.79165757238,10135.9827163579,16871.1977389081,16333.2539147553,2091.80177564589,6962.5286534689,6150.77922702828,22005.9072450605
6050,9,253,3,5807.20404408917,8361.02741825379,10234.9350431956,17330.2901355016,17567.2447998078,2221.2595068355,7694.69371575421,6803.71385679182,23681.4200176033
6051,9,253,4,5976.88140145883,8737.69732097489,10733.338727837,17630.3912187996,18433.6850781063,2346.8410236729,8098.92903038967,7151.71495410618,24526.6564487338
6052,9,253,5,6220.29673182437,9105.92464567819,11528.2670294145,17955.4402674715,19122.3333116795,2411.50980423594,8315.27984397943,7293.45146028771,25257.2942842932
6053,9,253,6,6474.89469721869,9623.64608481639,12198.756806557,18352.130907168,19685.0021437473,2463.39635427839,8515.04002325931,7432.19926454318,26354.7787340184
6054,9,253,7,6772.778513748,10032.0248584245,12992.057266832,18711.8135945413,20183.1773454093,2530.83994589533,8669.21721497698,7584.37891977461,27846.1509798314
6055,9,253,8,6936.85365661915,10435.380578098,13690.0636460908,18976.6545323644,20491.2133090841,2563.66166424137,8741.66248126408,7661.84862073402,29121.7189684417
6056,9,253,9,7082.69310513763,10768.5004719737,14415.5663883873,19151.4056509945,20836.3284342917,2596.78855314462,8896.03202902326,7770.1276789258,30532.5107231938
6057,9,253,10,7267.82801635248,11196.8926860617,15064.3046899353,19396.2682784552,21126.6275119751,2627.87034321359,9036.76509124922,7825.18851999758,31569.4692259873
6058,9,253,11,7265.51960633223,11459.6393021958,15705.9736897707,19571.2816854929,21231.4374471735,2631.93869560987,9160.06381856588,7804.35373512763,32345.9243229778
6059,9,253,12,7343.86364376308,11605.784731858,16287.0583457712,19670.8077873935,21417.9519256539,2594.35930222716,9284.31913548167,7756.59180426617,32975.0472617382
6060,9,253,13,7411.25066970227,11675.6934315001,16727.0065290222,19684.9868897833,21802.0727759959,2614.47892690045,9459.50720139179,7755.23583615751,33201.1525456694
6061,9,253,14,7460.14894063825,11588.1401573538,17061.1007432926,19776.8512187594,22171.5656291246,2557.19894107139,9695.50152690753,7715.54913824644,33090.736615266
6062,9,253,15,7256.47234035802,11293.8400088895,17196.5428895611,19656.6158664451,22297.4599142742,2504.51525528811,9717.54049882298,7625.87589634469,32194.2770626767
6063,9,253,16,7210.23061108143,10873.4604630505,16957.8844291809,19597.4981168552,22726.3554643458,2479.33448035826,9846.76368256909,7638.08018465511,31147.3766777164
6064,9,253,17,7121.94321104084,10674.937332169,16319.0514245244,19387.1866491402,22653.448408219,2455.49249108259,9784.37377388755,7514.6511952551,30531.1484409024
6065,9,253,18,6802.28021395684,10204.901132955,15900.1235386173,19043.4976046951,21872.9964344557,2345.59723911263,9413.04990582368,7222.71434980395,29181.5066371488
6066,9,253,19,6413.90179132842,9578.66398003835,15404.7291920071,18492.0869668833,20684.3315499993,2216.35214813046,8851.84470894158,6804.90925879306,27578.0158178782
6067,9,253,20,6018.43232529157,8879.1250005788,14625.616189334,17890.4191686706,19270.5940013152,2093.59818865208,8192.4531056599,6308.08366403606,25596.1580088068
6068,9,253,21,5671.96325094273,8245.5748167797,13671.7722495189,17319.6915809785,17849.4292857891,1974.71163751657,7547.83000133046,5888.47777056756,23902.3622814682
6069,9,253,22,5403.76441780559,7783.69383430901,12525.9483056647,16827.3917179252,16533.2047361523,1913.79080685339,6959.94451607963,5616.12558685961,22473.554516048
6070,9,253,23,5225.85187885839,7518.5003171297,11777.3735933302,16553.370474372,15766.3556377718,1854.19467509784,6563.4661729588,5432.66934466593,21654.6924935736
6071,9,253,24,5113.16577588553,7289.93617440823,11120.131844811,16377.5869592594,15205.8123305585,1822.99847715723,6280.50746565455,5310.20189560269,21099.5913486436
6072,9,254,1,5071.55534606768,7128.83260307747,10664.7701082855,16278.6014948155,14808.4782391941,1826.04533648063,6126.75678592048,5264.91145019369,20797.8673125957
6073,9,254,2,5072.43404591929,7232.73236960539,10337.9971626509,16276.9896672928,14816.7957414849,1840.60502272874,6036.47523109756,5367.95799657846,20976.4615817936
6074,9,254,3,5146.65832721319,7395.79297560242,10235.3881788034,16405.0519280562,15050.6425236353,1911.5985227284,6190.7698725713,5560.07479142988,21398.6353728802
6075,9,254,4,5283.24070649683,7542.15005463299,10379.4598094381,16610.5498250673,15500.1706504719,1960.1917806324,6354.37121175352,5818.59322999895,21871.8984321197
6076,9,254,5,5569.25038872224,8113.83622475657,10597.3164599873,17065.7660446067,16456.5998804462,2051.01631675419,6829.44227396407,6183.42899879921,23034.6246755571
6077,9,254,6,5867.76155858599,8715.83414992766,11006.5313338724,17606.1379780561,17446.6561350809,2162.07438741496,7303.6629368591,6482.753628759,24620.6216922583
6078,9,254,7,6146.47477187865,9260.06047385792,11894.7504294178,18153.4516309832,18472.5680564209,2244.63368518845,7804.67198173899,6697.41320331384,26261.8286040585
6079,9,254,8,6367.75526029465,9674.95821713749,12790.06926439,18650.3022887699,19335.6332049365,2285.47989016039,8314.63774201775,6880.4629555662,27654.9456085067
6080,9,254,9,6572.42081354701,10009.5418096928,13657.3606496019,19035.2038544125,20234.1058815079,2328.35553011328,8755.39678107039,7052.18806415232,28732.8035883801
6081,9,254,10,6756.49724836297,10452.006252598,14340.99562715,19250.5591481202,20754.6336600433,2333.20548946232,9116.82127445043,7188.07124728208,29748.6151430775
6082,9,254,11,6833.08403427245,10752.5328352963,14865.0691814249,19366.5371933151,21201.7743336154,2361.69064318124,9382.35399464331,7272.29868918532,30373.5873205254
6083,9,254,12,6959.18977695708,10949.9040933051,15258.5357293826,19475.4382782221,21712.8574901876,2377.6840151596,9531.84983768057,7360.53566982342,30902.5302778657
6084,9,254,13,7031.36260987057,11041.237958759,15704.524376221,19537.963699231,22040.6100031279,2371.1741305529,9543.73292368312,7420.2925990677,31295.4388136086
6085,9,254,14,7009.37750050989,11022.6898853014,15813.5227398422,19586.0553614929,22360.7030383101,2419.94403430307,9539.19052606652,7472.65778095122,31278.4692302439
6086,9,254,15,6865.22484354594,10760.7747649451,15926.3811269702,19481.0979577582,22068.9289454541,2376.7406974206,9434.9993474365,7329.52554258542,30650.4318064088
6087,9,254,16,6804.39226712163,10321.8840644417,15561.3284407294,19417.2906541926,21941.3867941297,2329.83013352978,9430.69767408798,7273.47535355351,29641.5193733264
6088,9,254,17,6745.32563809154,10095.5714175349,14861.3101349649,19213.4628642056,21670.6869626087,2326.14085149104,9327.21947145839,7145.11381179069,29202.7907333751
6089,9,254,18,6508.04002576596,9574.96682492457,14463.5596251104,18842.544083589,20799.9436524135,2224.71773678596,8969.00362566111,6819.23240177277,27965.4632653786
6090,9,254,19,6062.79525846467,9024.83471316994,14326.4944857422,18300.9816305973,19697.9786564138,2092.96001349564,8428.28362479603,6395.26580610979,26344.9109524549
6091,9,254,20,5651.87421826676,8423.37297937535,13525.9362676091,17752.5529424343,18400.7847063708,1965.18933956302,7852.41721602852,5959.10129369663,24697.9555998082
6092,9,254,21,5397.24401941319,7858.45567365285,12816.6256212702,17223.7569482246,17237.8546471407,1872.2081691768,7276.90843315914,5562.95533691443,23188.8727423707
6093,9,254,22,5105.43213278148,7454.38226340095,12081.6381636021,16754.9589108042,16187.7998947964,1798.77185500163,6760.74407813818,5331.22413955023,21959.6719307535
6094,9,254,23,4935.92796087759,7124.54601173601,11425.1177687576,16433.5627722989,15440.2561036585,1745.47656224194,6345.29441546233,5150.00893324014,21013.1955379444
6095,9,254,24,4776.27314557131,6862.25252356888,10907.5536410122,16208.0171011565,14896.1525170986,1715.23343238474,6035.72880439644,5013.26073678462,20339.0518185287
6096,9,255,1,4714.5010207571,6704.44291974896,10495.2104805125,16041.5412160521,14484.4137702557,1699.50581316004,5848.29588199098,4960.21939157096,20003.2774363207
6097,9,255,2,4697.50443154574,6658.83143505089,10249.8726415161,16015.5679210175,14353.0780417784,1720.62145258794,5810.74702008611,5002.60863177755,19963.0845110498
6098,9,255,3,4845.94406594396,6722.65914027946,10057.8000021071,16105.3936402233,14401.0596937673,1753.38825818766,5915.60924602171,5117.48874958038,20181.7047830246
6099,9,255,4,4936.15208921366,6880.03853408086,10109.7297083267,16318.664551564,14596.1202789677,1796.39595950586,6038.97104588417,5328.81269030848,20524.8547915372
6100,9,255,5,5199.17756657029,7302.71050435824,10135.4911905385,16833.2182402847,15380.8416040918,1895.01543731589,6465.86945316771,5707.97410530355,21731.9152533848
6101,9,255,6,5560.45385600244,7895.97595831258,10422.9467416812,17409.3491150269,16445.1374582772,1998.69445054301,6950.95739771651,6111.9490594488,23177.9148316026
6102,9,255,7,5872.94707861297,8526.73231347452,11229.978354244,17938.713460631,17756.5233737353,2093.89971027977,7410.96408340911,6483.0048281229,24534.6811747142
6103,9,255,8,6144.29730842891,9103.57961791149,12259.0935246803,18474.1056348204,19129.2658960252,2184.00413204336,7769.5486102507,6869.10453458309,25775.0971337817
6104,9,255,9,6424.60357772018,9664.22338053996,13367.0187844859,18909.9110900515,20620.6320822253,2264.71657490754,8181.88601501311,7213.05949761226,27035.4653114885
6105,9,255,10,6657.49641756256,10097.3099871304,14512.8804142315,19223.6066758317,21856.6329605791,2302.36940483643,8527.01380621603,7451.45445544102,27950.1102716363
6106,9,255,11,6814.94478911049,10385.3431433128,15338.0714854118,19369.7400698923,22771.6314735182,2330.77850564768,9050.67295273518,7648.73122578852,28693.0416596694
6107,9,255,12,6887.02691007084,10640.8874509122,16011.4019314519,19572.8220000346,23705.5622367293,2355.67969477328,9482.3351262231,7814.81882579698,29212.2039049908
6108,9,255,13,7005.47397771935,10868.6348628868,16537.8387660986,19680.536876507,24385.9928871074,2395.25787221211,9745.67444878345,7927.4636162572,29640.8710586808
6109,9,255,14,6973.83080571561,10922.5159941183,16885.1154507657,19783.486209385,24764.069935265,2404.4398307846,9944.93684028666,7978.58627258331,29670.3738869207
6110,9,255,15,6914.31157602547,10589.5586027617,17055.5458908676,19676.2184289876,24140.2157868866,2378.88558195579,9813.77897701693,7827.60162407666,29136.5073232291
6111,9,255,16,6879.27479202101,10308.9276586165,16847.446374665,19698.3448357702,23884.9066431432,2374.15357557845,9808.26607654816,7798.60589176124,28792.7746181729
6112,9,255,17,6839.9639117109,10327.7324924471,16304.5376798763,19472.0405278392,23369.0035157865,2386.01278102973,9727.37282839245,7609.79104055356,28855.7557003033
6113,9,255,18,6505.91017310507,9817.42067145339,16014.8234937084,18996.8440562223,22107.6188000364,2310.19350344214,9271.96339172661,7150.10046227959,27617.8927328546
6114,9,255,19,6076.24609719233,9160.95664285279,15533.2754095013,18384.7619366296,20494.5896704872,2162.36454925847,8634.83372137827,6627.87771755019,25951.6327357854
6115,9,255,20,5781.52581332172,8547.14879414077,14801.9150408846,17765.0537075666,18885.3191472102,2053.99314295086,7921.84648488551,6173.1817124168,24332.2855662624
6116,9,255,21,5544.23753017244,8037.89523023669,13887.2430346906,17234.1497989862,17630.6212668461,1995.24348257456,7346.37146444457,5846.22676247921,23109.586484229
6117,9,255,22,5390.92029926869,7661.75268822575,13060.8070436946,16863.4116786856,16627.1093853072,1916.58269833736,6930.68149849979,5586.98521351266,22339.0439247828
6118,9,255,23,5259.31965252365,7444.85310020396,12227.7033262314,16600.9848035638,15890.772251373,1891.76274627843,6583.21129253175,5452.17734379492,21735.3765333943
6119,9,255,24,5206.26769503858,7293.03514258664,11619.0147843539,16443.9904128585,15415.7004494137,1885.57074525778,6426.34270847606,5377.42150165642,21448.5800755539
6120,9,256,1,5226.9800914496,7310.60027257353,11175.547079244,16502.9787380976,15296.4744543607,1897.17066554537,6508.39654485049,5484.67925593049,21614.1231170981
6121,9,256,2,5427.00178433898,7621.81718034498,10930.109098313,16860.9644233069,15950.5072577956,2016.22155124158,6959.28112988343,5869.44235421666,22586.4276485057
6122,9,256,3,5851.11996760864,8377.74878785703,10975.7535051647,17503.925897737,17226.9631055602,2192.25350546876,7795.26249439077,6537.34195008082,24412.0524264491
6123,9,256,4,6028.74422394508,8763.40570020309,11598.8835266759,17943.7387766759,18102.2734676485,2292.84923540032,8195.48746557323,6943.67537645024,25484.5127840923
6124,9,256,5,6160.92208283795,8992.96370690212,12513.8753312311,18309.2629847811,18901.716710418,2359.74858035655,8505.13125447096,7137.7824315575,25819.7884255403
6125,9,256,6,6304.91607139721,9259.83453840005,13207.5094276726,18661.9642065875,19671.012748976,2410.95354231511,8811.63029618462,7298.83322794704,26291.925555868
6126,9,256,7,6481.78693885641,9498.71378090045,14102.3454202111,19019.402509754,20603.862335663,2477.29581081344,9028.16669322899,7457.35337494665,27050.3740639182
6127,9,256,8,6566.22106549863,9584.69818609774,15125.4593106863,19302.6649533474,21324.1188761926,2475.97940056784,9274.41355558847,7620.80818702458,27574.0694336181
6128,9,256,9,6654.42160392999,9746.84042228269,16178.5395431187,19428.022320435,22215.0313844482,2523.03167313422,9473.80635674684,7712.90513114236,28292.7466939383
6129,9,256,10,6668.44287809765,9915.47619080267,17210.384716104,19579.4569292213,22798.3712160184,2520.12070156164,9531.01961162201,7816.75340148456,28991.0308034193
6130,9,256,11,6721.87653502551,9973.86754782113,18049.1710853513,19677.8806451147,23013.3623801531,2478.12217120314,9596.19315315339,7793.89914656097,29393.5817305276
6131,9,256,12,6803.99332428518,10005.3614627441,18732.4134615733,19835.3096811585,23265.3758436681,2440.83639980573,9682.86033645777,7763.1655745954,29749.9499731913
6132,9,256,13,6921.06598999059,10125.8782102307,19089.2190970944,19939.7171291629,23595.3593570083,2455.30307924086,9833.02411243931,7765.31073702437,30032.4510537795
6133,9,256,14,7002.11047301098,10151.4562352124,19473.8642950543,20171.6334673151,24015.3970145541,2443.25628226735,10087.1773490757,7863.89575791801,30271.9160078883
6134,9,256,15,7069.71156780082,10117.3093717242,19550.1029328556,20373.3554459204,24401.5504335126,2462.2076966401,10256.9026786661,7894.79044176507,30100.5854896683
6135,9,256,16,7172.78616295468,10140.97308111,19335.8653498262,20474.5807839619,24999.1166351787,2474.80885100463,10560.7905105615,8027.47481034104,29940.7870293243
6136,9,256,17,7148.67195174163,10180.5816544164,18738.0010979373,20305.383257026,24889.0173723866,2446.73677975068,10533.4924259387,7899.29728454136,29924.8251437833
6137,9,256,18,6827.04566739714,9720.2339486295,18344.0322462067,19840.0938222375,23926.0415347525,2333.454766652,10138.5411884229,7540.58420697382,28656.6658117327
