Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_MW,Max_Demand_Curtailment,$/MWh,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Demand_MW_z1,Demand_MW_z2,Demand_MW_z3,Demand_MW_z4,Demand_MW_z5,Demand_MW_z6,Demand_MW_z7,Demand_MW_z8,Demand_MW_z9
,,,,,,,,205,9185.501752,10010.19742,19920.21698,51626.64161,19108.3563,7076.433391,8882.097824,9216.184236,35441.89304
,,,,,,,,206,9410.710381,10109.40453,19830.69583,52021.70969,20250.62319,7140.182776,9424.289124,9538.147196,35866.71971
,,,,,,,,207,9726.768495,10521.45864,19941.55858,52732.35153,21526.77383,7240.500969,10032.97581,9961.79396,37234.19986
,,,,,,,,208,9907.525739,10723.96078,20327.60208,53115.01409,22107.65616,7276.375745,10424.85712,10081.07099,38043.2373
,,,,,,,,209,9937.453424,10648.70937,21088.41883,53250.5301,22172.77008,7259.275133,10490.85714,10074.98647,37842.02237
,,,,,,,,210,9894.461021,10527.62153,21136.36103,53351.98277,22276.05877,7242.881566,10606.01016,10107.17013,37753.07582
,,,,,,,,211,9881.907992,10275.55791,21065.7354,53301.32891,21934.99626,7175.835405,10557.44774,9958.284139,37234.13224
,,,,,,,,212,9733.033701,10050.78711,20953.02161,53229.26453,21433.43614,7097.004478,10355.11627,9762.00995,36657.63376
,,,,,,,,213,9541.871975,9679.387393,20738.68358,53070.36138,20727.146,7008.26667,10115.89719,9520.980964,35841.48869
,,,,,,,,214,9445.555439,9440.720104,20359.45332,52992.79805,20025.97973,6950.43109,9924.524585,9341.071372,35314.28225
,,,,,,,,215,9327.994013,9256.198206,19895.17123,52970.85413,19584.10488,6911.350241,9769.091517,9291.640263,34990.4757
,,,,,,,,216,9336.662837,9141.572377,19554.50246,53055.67872,19259.03444,6889.999054,9704.158948,9225.211287,34951.55982
,,,,,,,,217,9362.801033,9117.466258,19313.88478,53142.63965,19124.52897,6894.456639,9691.426449,9282.509466,35089.59206
,,,,,,,,218,9433.729832,9120.221764,19111.50206,53322.93832,19164.13539,6897.659879,9787.830551,9339.768903,35434.33319
,,,,,,,,219,9568.117974,9210.704508,19008.17962,53602.89232,19391.69804,6943.194141,9973.128299,9532.214182,35972.94188
,,,,,,,,220,9740.461801,9404.058824,18994.31627,53948.12244,19815.72408,7005.405557,10250.93668,9890.79496,36740.07698
,,,,,,,,221,9974.910186,9630.852539,19185.5623,54304.22959,20138.1882,7082.676493,10503.30797,10122.50098,37720.10859
,,,,,,,,222,10036.62015,9779.578506,19425.85029,54375.95922,20464.35418,7156.317968,10585.41755,10264.0941,38132.73945
,,,,,,,,223,9950.991559,9848.068688,19527.88916,54074.97443,20363.67324,7166.953244,10441.48681,10247.8722,37746.28292
,,,,,,,,224,9811.508749,9739.857306,19544.80906,53732.09794,20104.01367,7161.749727,10197.77084,10175.62606,36776.87096
,,,,,,,,225,9699.43368,9720.175637,19622.07742,53412.30458,19956.80522,7137.128767,10023.1188,10030.23688,35834.51804
,,,,,,,,226,9536.912192,9701.625607,19757.93004,53102.50317,19773.98235,7107.122681,9808.715669,9872.795186,35121.74679
,,,,,,,,227,9364.22709,9581.160445,19729.29524,52827.5913,19674.83826,7066.614518,9697.155513,9712.882031,34450.00595
,,,,,,,,228,9257.998866,9567.179219,19750.10866,52731.74814,19971.57739,7051.231688,9720.854016,9632.635885,34008.87629
,,,,,,,,229,9234.225232,9580.457292,19782.88019,52819.31417,20454.56402,7050.779649,9829.920602,9642.312775,34109.18298
,,,,,,,,230,9484.597688,9774.029527,19890.29876,53367.78478,21583.93647,7119.934549,10306.18356,9987.88679,34866.8702
,,,,,,,,231,10000.64239,10309.2831,20082.45104,54213.60326,23144.26198,7245.551688,11055.17248,10557.43193,36515.7329
,,,,,,,,232,10170.0259,10579.61854,20598.91243,54569.99603,23578.33776,7307.976531,11366.94648,10687.9346,37820.90196
,,,,,,,,233,10194.8375,10603.22774,21132.66483,54652.05311,23639.62159,7307.988787,11414.71028,10630.30998,37959.40361
,,,,,,,,234,10212.79486,10575.4295,21205.9386,54672.02625,23463.16352,7289.279715,11453.56611,10558.25745,37958.95968
,,,,,,,,235,10113.78755,10433.88102,21190.5086,54517.25684,23013.57282,7237.135844,11284.81173,10382.8449,37719.93817
,,,,,,,,236,9942.290111,10142.66871,20982.34248,54206.22148,22234.02796,7169.573889,10925.54592,10131.43324,36991.09916
,,,,,,,,237,9821.575637,9901.983802,20683.79545,53968.66958,21381.47561,7116.216904,10556.89228,9873.246568,36308.09569
,,,,,,,,238,9719.423664,9719.165785,20325.53157,53828.5925,20778.48435,7084.531035,10373.27379,9753.779706,35974.60192
,,,,,,,,239,9703.870588,9536.962589,19738.67173,53728.83147,20176.10209,7055.941381,10194.80971,9701.352519,35858.61285
,,,,,,,,240,9695.29705,9458.267956,19387.46601,53721.38774,19804.4329,7050.842184,10101.0945,9721.305936,35663.18642
,,,,,,,,241,9738.869569,9481.353338,19117.0523,53787.50421,19614.96844,7053.023768,10113.83571,9755.904,35925.69964
,,,,,,,,242,9915.27657,9583.151098,18851.61156,53951.40019,19749.14632,7111.861956,10274.04577,9927.34377,36286.13668
,,,,,,,,243,10158.96419,9879.288648,18839.14684,54349.34666,20298.05657,7217.104755,10638.28175,10393.10438,37222.23681
,,,,,,,,244,10428.05532,10342.44245,18999.51983,54763.81611,21147.45411,7388.277212,11047.71192,10928.46653,38503.12942
,,,,,,,,245,10688.4031,10724.00032,19375.51079,55022.50174,21853.10562,7487.532005,11295.54216,11254.72361,39437.96787
,,,,,,,,246,10667.73891,10823.09683,20130.41899,54913.39417,22173.31934,7524.815577,11254.19671,11353.58269,39549.91062
,,,,,,,,247,10546.87532,10985.11012,20552.72211,54588.38526,22243.63677,7544.981696,11130.55563,11337.28829,39364.83041
,,,,,,,,248,10434.43539,10990.04966,20759.45845,54195.7049,22098.7891,7532.258805,10916.0226,11322.55241,38825.5014
,,,,,,,,249,10252.14814,10936.23819,20966.60876,53781.66131,22011.5443,7543.56393,10755.44413,11246.72797,38161.76544
,,,,,,,,250,10092.10056,10808.85854,20975.00048,53300.74807,21856.04916,7495.842284,10636.57653,11067.58135,37452.24012
,,,,,,,,251,9951.211947,10818.96348,21014.06666,52984.75426,21726.30861,7481.628074,10527.92033,10942.07958,36900.18042
,,,,,,,,252,9817.056164,10767.56933,21078.29665,52687.07161,21705.85488,7410.44508,10361.08098,10772.17015,36430.80851
,,,,,,,,253,9765.979461,10703.72518,21214.74446,52662.74884,22050.77719,7363.886894,10483.47467,10626.27333,36044.88653
,,,,,,,,254,9871.313062,10769.36768,21299.88227,53100.04686,22904.15118,7400.737817,10840.57463,10774.21375,36235.65212
,,,,,,,,255,10190.61625,11068.52501,21418.00356,53922.11352,24217.06289,7452.343328,11435.48307,11118.68713,37248.2919
,,,,,,,,256,10346.02674,11266.17395,21817.22911,54326.11931,24626.05546,7475.866962,11635.23662,11083.82721,38138.21012
,,,,,,,,257,10269.124,11131.13545,22554.16449,54453.00019,24613.86406,7472.789778,11600.33194,10966.5384,38153.50338
,,,,,,,,258,10180.28421,10970.67859,22570.14312,54427.29354,24213.78423,7419.8696,11450.49497,10771.74085,37814.30595
,,,,,,,,259,9940.637365,10670.70069,22433.97397,54106.3893,23331.63636,7347.557436,11071.43338,10384.18735,36696.53931
,,,,,,,,260,9637.248079,10138.70726,22188.06423,53581.61679,21984.27887,7223.256234,10427.24593,9913.241534,35854.10049
,,,,,,,,261,9359.580996,9724.100747,21662.89379,53120.46217,20653.54971,7111.879531,9805.898655,9534.052406,34598.93412
,,,,,,,,262,9199.551539,9506.92642,20977.30609,52771.68018,19645.938,7021.592669,9323.821738,9221.006643,34140.19016
,,,,,,,,263,9076.121542,9288.904164,20328.16879,52582.28481,19023.53507,6980.911522,9033.374137,9138.455529,33832.3182
,,,,,,,,264,9013.692295,9193.614636,19907.21426,52512.70011,18549.77268,6956.919256,8873.568252,9079.640578,33814.93217
,,,,,,,,265,9031.258128,9257.883364,19646.21634,52509.85528,18341.10406,6949.754342,8866.87312,9054.512118,34126.44076
,,,,,,,,266,9163.471607,9349.392671,19483.42027,52756.85498,18538.7182,6989.728804,9013.363845,9223.896782,34682.73287
,,,,,,,,267,9363.475136,9735.354136,19454.76817,53255.90257,19290.98141,7061.081098,9486.405208,9640.540726,35895.35063
,,,,,,,,268,9662.696813,10329.2618,19574.5116,53982.56048,20684.58129,7250.612209,10200.14867,10251.51681,37762.22861
,,,,,,,,269,9877.7426,10861.83988,20101.02531,54273.30473,21546.53123,7371.95145,10512.80106,10516.05271,39093.87987
,,,,,,,,270,9815.013833,10918.94616,20960.31459,54096.41158,21513.23,7354.872209,10434.48343,10545.3489,39299.53723
,,,,,,,,271,9754.297511,10976.26205,21405.98178,53675.22921,21126.83175,7381.022719,10283.43923,10549.62445,39172.06683
,,,,,,,,272,9710.732953,11050.89252,21422.74887,53221.97508,20652.5685,7373.928535,10057.47038,10499.08288,38956.70205
,,,,,,,,273,9659.165363,10957.85252,21367.85732,52724.25386,20324.94962,7372.620199,9728.121398,10414.36746,38574.04672
,,,,,,,,274,9634.15992,10899.9628,21319.04724,52248.88099,19982.25534,7342.923752,9381.73563,10346.45157,38314.84443
,,,,,,,,275,9602.108954,10920.79344,21203.4964,51971.34008,19879.36973,7347.023736,9276.313193,10255.41532,37958.09915
,,,,,,,,276,9585.476132,10811.38862,21066.34347,51854.1394,20009.6421,7331.756117,9248.761082,10169.24203,37701.24345
,,,,,,,,277,9628.013968,10782.24418,21014.38258,52001.07172,20479.43761,7308.602858,9423.258906,10088.31528,37634.08876
,,,,,,,,278,9748.061251,10909.11251,20975.81609,52413.47444,21421.27769,7309.229987,9882.910117,10239.95508,38238.67335
,,,,,,,,279,10096.03049,11344.26032,21028.06187,53175.06611,22911.49262,7417.321747,10551.56411,10600.11187,39611.326
,,,,,,,,280,10173.11817,11621.45139,21496.88892,53508.47735,23382.9797,7433.654331,10875.20758,10606.77057,40713.85772
,,,,,,,,281,10236.9848,11655.24833,22295.31094,53678.04247,23473.84021,7429.607017,10935.64794,10488.27382,40834.33379
,,,,,,,,282,10108.86411,11611.86739,22386.3553,53610.26004,23209.76505,7382.383126,10818.96938,10244.5995,40546.4679
,,,,,,,,283,9921.233067,11371.66447,22288.24335,53332.72848,22343.73428,7292.12668,10468.69251,9888.971917,39811.91132
,,,,,,,,284,9659.418308,10917.73181,22031.21365,52821.42752,21046.53439,7181.865233,9864.830476,9459.937615,38726.60012
,,,,,,,,285,9417.233601,10462.02388,21537.85083,52364.08062,19673.04132,7095.047654,9263.650011,9094.215289,37568.28398
,,,,,,,,286,9250.553318,10144.88008,20834.83283,52065.73829,18597.1292,7038.123994,8822.762123,8824.526978,37029.7
,,,,,,,,287,9171.932033,10003.45441,20174.06459,51916.1909,17949.23028,7017.011717,8579.872593,8689.771821,36634.5863
,,,,,,,,288,9177.391593,9916.774793,19762.80665,51852.78351,17547.92235,6988.426675,8423.978051,8656.017644,36532.95071
,,,,,,,,289,9232.726984,9908.039322,19469.94035,51903.91577,17319.9601,6999.646201,8453.419758,8670.072202,36619.69048
,,,,,,,,290,9350.035442,10015.99396,19346.70494,52115.79576,17533.54349,7041.367964,8709.962503,8852.402335,37028.99249
,,,,,,,,291,9631.807484,10387.13243,19301.81022,52613.17009,18297.5362,7144.796771,9267.469371,9239.308628,38099.27442
,,,,,,,,292,10018.7445,10957.3595,19490.26577,53247.09439,19616.63802,7323.068691,10001.95418,9810.420756,39926.43651
,,,,,,,,293,10185.70945,11412.96376,20080.17377,53609.99253,20554.76987,7428.806722,10474.94429,10220.5953,40800.92676
,,,,,,,,294,10325.98186,11453.86381,21081.80926,53666.82634,20899.35043,7480.664465,10662.74119,10330.26069,41201.83734
,,,,,,,,295,10356.80361,11362.52108,21566.16891,53669.6137,21233.70246,7461.255352,10724.14888,10429.41396,40768.77208
,,,,,,,,296,10293.31322,11251.61072,21524.6432,53595.1997,21460.04639,7438.155367,10823.03039,10510.77507,40386.61442
,,,,,,,,297,10243.00668,11114.29131,21408.80729,53723.02322,21642.68918,7416.605029,10876.47417,10528.14063,39691.85424
,,,,,,,,298,10202.81123,11002.04807,21374.9297,53778.23914,21618.15093,7392.210059,10828.1658,10501.59414,39029.22685
,,,,,,,,299,10072.65048,10934.7343,21254.20925,53902.60102,21628.31955,7388.332929,10847.83978,10452.56008,38604.94932
,,,,,,,,300,10005.55195,10834.99776,21160.30338,53955.84516,21705.79743,7344.040569,10861.82871,10393.95505,38067.5075
,,,,,,,,301,10006.88179,10855.08166,21140.92717,54086.29455,22151.1291,7326.432431,10955.72313,10376.33426,37872.36101
,,,,,,,,302,10170.55908,10985.75387,21104.76918,54399.94453,23018.27618,7377.013664,11298.90312,10482.57945,38284.37461
,,,,,,,,303,10540.58229,11365.9642,21181.80884,55049.10768,24438.85908,7481.291597,11934.49354,11017.1171,39625.21963
,,,,,,,,304,10773.81907,11755.3842,21648.84978,55310.20202,24974.37196,7518.536649,12207.7747,11157.86297,40627.73441
,,,,,,,,305,10794.87918,11702.14272,22510.71396,55325.96766,25054.20646,7515.158022,12299.20486,11113.54743,40804.16821
,,,,,,,,306,10759.28394,11600.76539,22618.57821,55223.20855,24778.69093,7480.091426,12121.44678,10999.92092,40695.6708
,,,,,,,,307,10654.06162,11333.08181,22546.2333,54861.80362,23994.01792,7409.943601,11822.44326,10712.08257,40355.13346
,,,,,,,,308,10354.30211,10885.22983,22272.48407,54466.15164,22768.569,7324.427122,11259.03796,10335.93136,39394.27119
,,,,,,,,309,10130.95253,10492.71777,21697.49015,54092.67387,21504.97153,7197.100639,10751.08682,10052.12617,38713.00611
,,,,,,,,310,10033.95899,10172.99614,20929.4676,53892.34189,20588.50989,7151.652249,10377.4806,9907.64445,38146.44025
,,,,,,,,311,9878.49636,9916.440766,20231.52418,53834.96389,20064.11297,7114.971663,10197.59663,9845.971174,37988.63484
,,,,,,,,312,9844.5725,9845.718732,19784.43985,53863.50772,19731.76561,7103.607084,10122.79065,9819.445758,37884.75035
,,,,,,,,313,9871.502613,9820.28834,19466.01181,53937.62142,19624.40195,7112.65249,10154.03163,9913.541791,37996.33638
,,,,,,,,314,9992.049292,9880.787486,19265.93008,54195.07945,19843.63113,7140.64661,10315.6853,10022.24132,38469.52445
,,,,,,,,315,10215.32345,10252.3394,19168.21875,54618.60664,20587.46662,7246.772395,10816.25746,10490.8277,39689.08351
,,,,,,,,316,10563.01026,10892.12023,19382.43951,55224.19761,22040.98344,7429.410342,11530.33378,11157.11315,41474.87162
,,,,,,,,317,10701.93484,11320.90877,19907.49211,55517.07814,22914.36529,7541.260811,11782.64806,11397.24938,42424.82045
,,,,,,,,318,10526.26958,11260.38468,20881.93534,55236.3058,22607.8116,7508.139311,11479.06932,11225.95833,41958.72722
,,,,,,,,319,10232.05177,11175.16739,21276.58953,54501.089,22103.35466,7481.84148,10879.1198,10883.87671,40915.81836
,,,,,,,,320,9965.917848,11006.04915,21234.71857,53860.76287,21593.53659,7451.300576,10442.2357,10599.23153,39726.23172
,,,,,,,,321,9792.197231,10805.92349,21136.98781,53375.88717,21238.56647,7429.157134,10054.19558,10395.86017,38567.63304
,,,,,,,,322,9595.893044,10656.61705,21081.86003,52926.73742,20827.4004,7384.501488,9679.178305,10206.53435,37583.07565
,,,,,,,,323,9455.348353,10638.58688,20893.78361,52567.93574,20631.52736,7336.909848,9517.336402,10069.31771,36814.51351
,,,,,,,,324,9341.79011,10539.31523,20764.86431,52243.48455,20588.44244,7288.684507,9393.0157,9924.334003,36161.50202
,,,,,,,,325,9293.187888,10482.4615,20695.80733,52186.87709,21023.48267,7252.10416,9475.207093,9892.549415,35577.59844
,,,,,,,,326,9440.476272,10578.72835,20635.26147,52545.71968,22023.34677,7267.752733,9876.530131,10124.14947,35856.36109
,,,,,,,,327,9797.117096,11000.18395,20668.25032,53424.64997,23557.09409,7377.100058,10585.00979,10601.90914,37213.9475
,,,,,,,,328,10004.86711,11324.90101,21061.21801,53920.77122,24270.72763,7436.377095,10942.98718,10754.71932,38614.3253
,,,,,,,,329,10045.58099,11295.18484,21880.45199,54047.69694,24420.57652,7414.541112,11059.79867,10760.68778,38861.60553
,,,,,,,,330,10032.42159,11197.24176,21930.18639,53961.35895,24240.40561,7388.280374,11004.34554,10613.49862,38640.96395
,,,,,,,,331,9875.324764,10889.72091,21789.83368,53707.56334,23513.24243,7327.429252,10727.72942,10374.9932,37970.7037
,,,,,,,,332,9566.500498,10422.67239,21492.62738,53227.99617,22318.82322,7217.053986,10178.64444,10000.38427,36863.03087
,,,,,,,,333,9314.699624,9933.782288,20921.08601,52796.06515,21065.56146,7115.056683,9621.35966,9708.107436,35797.53259
,,,,,,,,334,9127.547744,9577.306111,20151.53145,52498.44945,20095.292,7056.911247,9267.063939,9461.529625,35037.23717
,,,,,,,,335,9020.555897,9381.055365,19431.36743,52394.1662,19498.5188,7005.467088,9039.475067,9368.595313,34823.71778
,,,,,,,,336,8983.43822,9270.759938,18978.42206,52338.96088,19137.30398,6961.471128,8905.452678,9351.657874,34639.29312
,,,,,,,,337,8951.964098,9284.670496,18654.09062,52423.68564,18981.48729,6970.055922,8898.888867,9425.4824,34733.99332
,,,,,,,,338,9077.926381,9375.193826,18459.15365,52653.32244,19180.36526,7004.836502,9135.450839,9591.981793,35237.17544
,,,,,,,,339,9300.027479,9693.297224,18413.7728,53191.29079,19977.11579,7091.325837,9622.719498,10011.7764,36374.98561
,,,,,,,,340,9672.195111,10339.46546,18579.88992,53910.68416,21376.19571,7272.895841,10413.45232,10694.12776,38266.30661
,,,,,,,,341,9885.630264,10782.4054,19144.20948,54215.16177,22081.17198,7366.237379,10684.22898,10974.82589,39484.43848
,,,,,,,,342,9780.761027,10756.2276,20098.87284,53747.9865,21729.74862,7368.345537,10345.31957,10843.82946,39107.78274
,,,,,,,,343,9575.202333,10613.05869,20464.84052,52909.07838,21196.11911,7347.399867,9683.52084,10588.4873,37862.61916
,,,,,,,,344,9398.090019,10508.37951,20408.42098,52245.23084,20597.2586,7317.838874,9212.826278,10359.06554,36756.63911
,,,,,,,,345,9225.727339,10394.32819,20353.96951,51786.2013,20114.62865,7255.813422,8925.908393,10071.32339,35596.20078
,,,,,,,,346,9017.468942,10244.93126,20325.64362,51434.66979,19696.50681,7208.381659,8721.456336,9809.559792,34625.42669
,,,,,,,,347,8909.51879,10142.90252,20224.61189,51188.7845,19462.94683,7186.764767,8603.086066,9648.380772,33945.55875
,,,,,,,,348,8843.263924,10005.57503,20118.98117,51008.30835,19462.64183,7125.541826,8545.943989,9449.372136,33270.35214
,,,,,,,,349,8792.531953,9874.707311,20121.65246,51034.49614,19817.13515,7083.858296,8659.782702,9337.187184,32686.04332
,,,,,,,,350,8909.298226,9942.062654,20057.61907,51354.321,20637.38121,7074.584058,9013.776568,9468.939864,32869.31692
,,,,,,,,351,9222.769228,10261.39392,20045.58395,52086.17698,22104.44605,7144.603353,9704.961142,9875.404544,33984.23558
,,,,,,,,352,9422.395841,10546.57378,20506.93969,52576.97967,22774.59618,7185.160717,10051.66868,9977.713511,35283.78194
,,,,,,,,353,9434.999925,10472.56487,21216.33664,52696.13603,22870.67587,7171.527707,10159.6589,9925.170936,35302.68729
,,,,,,,,354,9396.202793,10320.57693,21224.21973,52752.96281,22644.05692,7150.828984,10114.51717,9772.786402,35293.94001
,,,,,,,,355,9280.730548,10076.33769,20995.90809,52597.66238,22075.97882,7067.062891,9933.211428,9560.304146,34717.52978
,,,,,,,,356,9057.198811,9751.754711,20693.19889,52331.03882,21054.83873,6982.504981,9577.01888,9175.346961,33909.56375
,,,,,,,,357,8807.685117,9290.470057,20219.27161,51946.28154,19904.84925,6878.482945,9141.494621,8885.829786,32740.50865
,,,,,,,,358,8604.322776,8908.756567,19409.58581,51603.9757,18710.56346,6791.203605,8723.898058,8598.936254,31800.87869
,,,,,,,,359,8521.69151,8736.213096,18744.40973,51473.7243,18095.5564,6760.01006,8493.346949,8437.040024,31225.66759
,,,,,,,,360,8432.111691,8588.909995,18343.46501,51395.98009,17694.9906,6735.16783,8361.375282,8359.889741,30996.64628
,,,,,,,,361,8403.349486,8543.407703,17984.37066,51452.19385,17414.7729,6696.087858,8293.19363,8344.991925,30738.42944
,,,,,,,,362,8500.718509,8476.794264,17702.96972,51540.1383,17351.62876,6739.315381,8318.063645,8383.218018,30815.39477
,,,,,,,,363,8507.750349,8592.50563,17612.05712,51773.62338,17525.3092,6779.340091,8489.078468,8543.624985,31118.21282
,,,,,,,,364,8673.415093,8871.573243,17593.67416,52028.3604,17999.70661,6820.851561,8768.315876,8758.444661,31687.8127
,,,,,,,,365,8776.336482,9083.902154,17900.33377,52304.17705,18367.98215,6901.237403,8970.915792,8991.94984,32271.69653
,,,,,,,,366,8773.612222,9168.347197,18274.81995,52196.57133,18481.78167,6935.311649,9015.400235,9093.585504,32583.5762
,,,,,,,,367,8723.049427,9218.70779,18510.04796,51755.35315,18250.19658,6976.287699,8757.907389,9013.5467,32408.51744
,,,,,,,,368,8595.301233,9206.365742,18647.4111,51304.914,17857.4706,6973.129368,8450.411626,8925.878764,31978.99038
,,,,,,,,369,8467.720486,9084.949368,18675.01434,50970.98306,17653.26274,6937.811198,8196.290642,8869.501369,31176.54282
,,,,,,,,370,8345.62388,8891.155537,18717.80103,50641.61097,17336.15861,6908.410664,7973.832275,8695.977716,30304.8679
,,,,,,,,371,8206.320469,8756.549467,18571.57892,50376.33263,17086.82144,6848.767567,7877.385828,8554.365962,29678.78218
,,,,,,,,372,8079.476944,8707.492236,18471.32672,50232.1976,17243.70131,6823.897743,7870.427386,8467.208388,29216.02715
,,,,,,,,373,8076.906351,8654.132567,18289.58093,50222.05205,17575.25835,6821.638827,7829.837888,8422.469352,28964.476
,,,,,,,,374,8158.378656,8784.623245,18230.85557,50434.80734,18359.59724,6835.028628,8056.367621,8551.706605,29346.19838
