Time,Month,Day,Hour,APS,ATSI,COMED,DOM,AE,PS,PECO,JCPL,DPL,RECO,PENLC,BGE,PEPCO,METED,PL,AEP,DAY,DLCO,DEOK,EKPC,OVEC
6042,9,252,19,6070.566438,9092.466485,13525.52167,13946.10419,1729.051182,6424.514008,5301.061512,3886.926704,2560.180793,252.599996,2237.171032,4662.251347,4248.495076,1983.96477,4849.585932,15991.339,2344.337011,1994.998706,3810.935553,1546.714194,63.60574583
6043,9,252,20,5751.995216,8414.313184,12830.42453,13345.8937,1591.984932,5915.226571,4880.832989,3578.800216,2357.228801,232.5757569,2092.983511,4303.945328,3921.987292,1853.18598,4529.911415,14618.55661,2143.086537,1823.737306,3483.784386,1413.935944,58.14548714
6044,9,252,21,5420.796165,7928.48771,11839.90416,12842.51059,1476.736878,5487.007472,4527.496413,3319.721281,2186.582693,215.7389748,1993.135432,3973.89471,3621.227354,1743.118498,4260.863436,13600.90763,1993.898768,1696.780558,3241.26594,1315.506905,54.0977759
6045,9,252,22,5144.118091,7539.374272,10884.13303,12470.59989,1379.982253,5127.503111,4230.858453,3102.215785,2043.319536,201.6039289,1893.813295,3727.039069,3396.27917,1670.400318,4083.111759,12831.811,1881.148879,1600.831946,3057.980619,1241.118345,51.03868468
6046,9,252,23,5072.002312,7230.703118,10157.63475,12227.07108,1315.813407,4889.075439,4034.124543,2957.963491,1948.305664,192.2293943,1861.51652,3552.243925,3236.9964,1631.866497,3988.920029,12357.85487,1811.666712,1541.703572,2945.030961,1195.276363,49.15351839
6047,9,252,24,4991.9336,7129.857826,9614.665364,12071.15735,1274.379485,4735.122324,3907.093155,2864.819562,1886.955062,186.1762428,1818.433779,3451.038435,3144.772494,1604.115059,3921.08466,12127.84435,1777.947073,1513.008622,2890.216586,1173.029288,48.23864876
6048,9,253,1,4998.696483,7176.523772,9261.996344,12055.66519,1262.685842,4691.673078,3871.241864,2838.532121,1869.640456,184.4678989,1868.511833,3438.519752,3133.364795,1623.305111,3967.992653,12114.35482,1775.969503,1511.325736,2887.001863,1171.724554,48.18499399
6049,9,253,2,5136.826921,7398.805992,9039.096499,12267.80335,1307.721453,4859.008732,4009.315591,2939.772685,1936.324026,191.047227,1977.662478,3609.687386,3289.341982,1706.397508,4171.102974,12656.70017,1855.477558,1578.986003,3016.249524,1224.181277,50.3421792
6050,9,253,3,5440.581082,8053.191304,9147.997547,12697.89692,1410.083318,5239.347524,4323.144672,3169.883321,2087.889742,206.0014441,2096.493312,3936.12006,3586.805054,1889.137688,4617.791453,13752.02637,2016.05284,1715.633369,3277.279421,1330.123411,54.69885255
6051,9,253,4,5583.678686,8404.743009,9659.401575,12952.77927,1481.192945,5503.564569,4541.158176,3329.738571,2193.180727,216.3899691,2210.845176,4114.07622,3748.968312,1985.815047,4854.108734,14297.37697,2096.001466,1783.668556,3407.243271,1382.870808,56.8679912
6052,9,253,5,5788.602912,8741.191733,10463.39326,13160.54405,1530.717033,5687.577742,4692.99303,3441.069282,2266.510319,223.6250264,2267.525428,4200.674099,3827.880974,2023.245286,4945.602878,14748.99656,2162.209087,1840.010335,3514.869852,1426.552356,58.66431361
6053,9,253,6,5996.684204,9213.761957,11112.98681,13392.85701,1567.524158,5824.339392,4805.839219,3523.812118,2321.010091,229.0022413,2308.985626,4279.299917,3899.529063,2058.821972,5032.566215,15426.65829,2261.554582,1924.551991,3676.365096,1492.097149,61.35972141
6054,9,253,7,6246.526277,9590.838227,11872.78421,13600.6562,1599.81315,5944.31333,4904.833357,3596.398139,2368.819929,233.7193944,2368.493114,4340.874619,3955.639255,2099.091404,5131.000459,16372.75583,2400.252878,2042.582343,3901.831941,1583.60559,65.12283591
6055,9,253,8,6381.616899,9967.392891,12547.20164,13732.39822,1622.255085,6027.699252,4973.637612,3646.847864,2402.049374,236.9979745,2395.57487,4373.905032,3985.738351,2119.102659,5179.915792,17183.77661,2519.148865,2143.7612,4095.108309,1662.049137,68.34868095
6056,9,253,9,6506.480282,10278.82724,13270.24808,13858.69211,1646.470818,6117.675952,5047.880118,3701.285108,2437.905256,240.5356917,2424.203607,4448.369432,4053.594331,2148.221053,5251.092537,18092.66297,2652.391986,2257.149272,4311.707264,1749.958437,71.9637875
6057,9,253,10,6664.29264,10679.11094,13931.76868,14041.70014,1664.669085,6185.293973,5103.6738,3742.195018,2464.851163,243.1943071,2450.078411,4505.516402,4105.669735,2162.368222,5285.673753,18755.5336,2749.569099,2339.845665,4469.677604,1814.072607,74.60036353
6058,9,253,11,6655.442869,10919.66294,14573.04282,14197.76308,1675.43701,6225.303595,5136.686954,3766.401436,2480.795072,244.7674114,2453.611078,4562.534229,4157.627456,2155.741825,5269.476246,19253.49985,2822.571161,2401.969421,4588.349175,1862.236896,76.58103038
6059,9,253,12,6720.934594,11054.68986,15160.36681,14282.83374,1686.997722,6268.258921,5172.130697,3792.390048,2497.91285,246.4563353,2417.837361,4614.584023,4205.058038,2141.697028,5235.145269,19656.5598,2881.659919,2452.253145,4684.403387,1901.221657,78.18420623
6060,9,253,13,6778.352423,11111.69407,15596.10625,14322.27066,1713.402067,6366.367689,5253.083219,3851.747315,2537.009376,250.3137904,2435.745205,4691.870891,4275.486003,2139.715035,5230.300503,19797.79741,2902.365411,2469.873235,4718.062071,1914.88244,78.74598053
6061,9,253,14,6812.318411,11005.43843,15918.57121,14385.53076,1736.381833,6451.751992,5323.536399,3903.40609,2571.03518,253.6709431,2379.704685,4789.614034,4364.554831,2126.137114,5197.110752,19701.81606,2888.294506,2457.899087,4695.188519,1905.598933,78.36421356
6062,9,253,15,6630.850217,10707.7597,16020.92495,14282.99034,1740.871797,6468.435036,5337.302086,3913.499581,2577.683404,254.3268895,2330.852455,4782.383509,4357.965987,2099.170208,5131.193085,19099.32146,2799.968545,2382.734903,4551.606541,1847.324454,75.96778395
6063,9,253,16,6593.591799,10316.84623,15736.87581,14307.7342,1780.982484,6617.4715,5460.276595,4003.668862,2637.074712,260.1867273,2310.738052,4857.070061,4426.024404,2105.162073,5145.839549,18424.31777,2701.01272,2298.524851,4390.744741,1782.036751,73.28294854
6064,9,253,17,6539.501124,10164.01347,15069.25344,14243.4669,1778.276035,6607.415336,5451.978949,3997.584733,2633.067312,259.7913376,2296.644431,4857.169367,4426.114897,2076.681917,5076.222905,18068.7318,2648.883667,2254.16374,4306.004168,1747.643767,71.86860099
6065,9,253,18,6269.022235,9735.126091,14699.95268,13951.93163,1723.718148,6404.698429,5284.711076,3874.937983,2552.284247,251.8208841,2196.916178,4715.351789,4296.883065,1996.963839,4881.360741,17206.41229,2522.467265,2146.585113,4100.502674,1664.238505,68.43871465
6066,9,253,19,5935.33539,9154.152433,14234.44371,13514.35662,1635.719907,6077.729547,5014.919127,3677.116938,2421.986539,238.965073,2081.383016,4474.22805,4077.158099,1882.335795,4601.164964,16183.72916,2372.541489,2019.00033,3856.784527,1565.322553,64.37098002
6067,9,253,20,5599.571966,8502.818652,13479.63132,13016.25267,1525.491467,5668.161476,4676.97208,3429.322152,2258.772901,222.8616148,1969.811761,4179.379142,3808.47586,1744.353298,4263.881769,14911.30087,2186.002968,1860.258602,3553.548994,1442.250752,59.30988099
6068,9,253,21,5289.058455,7911.430787,12531.55334,12527.71801,1413.841458,5253.311381,4334.666675,3178.331663,2093.454366,206.5504772,1862.838432,3882.264976,3537.729394,1627.701794,3978.739866,13827.02904,2027.048262,1724.990323,3295.153492,1337.377818,54.99717655
6069,9,253,22,5067.087848,7475.611463,11394.88097,12136.79971,1310.144639,4868.012396,4016.744787,2945.220036,1939.912003,191.4012344,1806.63969,3614.797189,3293.99831,1551.166149,3791.656812,12909.67127,1892.563227,1610.5454,3076.535692,1248.649146,51.34837484
6070,9,253,23,4912.087065,7233.257024,10653.27655,11908.97551,1248.170325,4637.738789,3826.739044,2805.901072,1848.147541,182.3473025,1753.657804,3431.780694,3127.223802,1501.170155,3669.447045,12388.70722,1816.189679,1545.552555,2952.383461,1198.260464,49.27623398
6071,9,253,24,4817.883638,7023.707827,10004.22813,11769.59273,1204.978506,4477.253982,3694.318159,2708.805373,1784.194047,176.0373371,1726.075914,3303.440244,3010.273056,1467.941649,3588.223579,12036.90044,1764.614658,1501.662919,2868.543518,1164.233011,47.87691825
6072,9,254,1,4785.199399,6875.502,9556.66111,11698.035,1174.835521,4365.253809,3601.903417,2641.043599,1739.56177,171.6336976,1730.467698,3232.410882,2945.547267,1456.316733,3559.807739,11851.29081,1737.404208,1478.507198,2824.310428,1146.280478,47.13865368
6073,9,254,2,4786.493932,6977.712557,9235.762116,11699.13286,1177.459943,4375.005189,3609.949577,2646.94333,1743.447713,172.0171038,1743.991122,3188.697757,2905.713509,1485.557331,3631.283197,11973.13712,1755.266928,1493.708128,2853.347922,1158.065695,47.62329884
6074,9,254,3,4852.600094,7132.495279,9138.797896,11818.65918,1196.437473,4445.518665,3668.132385,2689.605033,1771.547464,174.7895631,1809.459719,3254.595955,2965.763504,1539.24186,3762.509186,12251.51615,1796.077411,1528.437291,2919.689119,1184.991071,48.73055485
6075,9,254,4,4968.619382,7268.367623,9288.317347,11989.87978,1234.724604,4587.779469,3785.516093,2775.67494,1828.23866,180.3829946,1852.990588,3327.291542,3032.007647,1611.247583,3938.519339,12556.42403,1840.777035,1566.476059,2992.35247,1214.482369,49.94332967
6076,9,254,5,5216.095734,7805.727835,9507.978303,12334.04441,1311.604405,4873.436345,4021.220252,2948.501606,1942.073456,191.6144941,1935.015247,3538.522174,3224.492399,1712.419298,4185.822584,13300.59382,1949.872638,1659.314924,3169.697413,1286.459955,52.90327407
6077,9,254,6,5469.400034,8367.330395,9908.115529,12719.11699,1389.944692,5164.519845,4261.402083,3124.611461,2058.070773,203.0593583,2032.709883,3749.576652,3416.816632,1794.435086,4386.30125,14311.27283,2098.038604,1785.402133,3410.554827,1384.214843,56.92326213
6078,9,254,7,5703.167738,8875.456675,10786.96548,13106.64151,1468.335169,5455.789835,4501.737793,3300.834145,2174.142406,214.511555,2106.490711,3971.549932,3619.090666,1852.388249,4527.961449,15356.96498,2251.337512,1915.857405,3659.75631,1485.356273,61.0825154
6079,9,254,8,5884.459341,9256.022094,11669.76296,13444.64132,1532.523656,5694.290485,4698.531919,3445.130592,2269.185359,223.8889591,2139.992777,4195.700951,3823.349173,1900.940036,4646.641008,16237.11571,2380.36798,2025.660566,3869.507208,1570.486207,64.58332568
6080,9,254,9,6057.180604,9558.148963,12520.36132,13753.92102,1597.443772,5935.509599,4897.569132,3591.07175,2365.311625,233.373248,2176.514865,4387.429089,3998.062201,1946.450494,4757.886368,16918.96196,2480.326927,2110.724262,4031.999675,1636.435736,67.29537746
6081,9,254,10,6212.016079,9968.495982,13191.97188,13901.1061,1632.026093,6064.0047,5003.594339,3668.813201,2416.517162,238.4254375,2178.289186,4536.6682,4134.056934,1983.077099,4847.416117,17565.67864,2575.135863,2191.405369,4186.120327,1698.987463,69.86770094
6082,9,254,11,6271.879811,10244.38492,13703.1147,13995.99112,1669.827423,6204.460447,5119.488639,3753.791021,2472.489039,243.9478974,2204.255781,4654.215683,4241.172545,2005.551334,4902.351939,17961.60847,2633.179343,2240.799576,4280.475344,1737.282586,71.44251667
6083,9,254,12,6379.497698,10425.93289,14087.13974,14092.27671,1708.842581,6349.426329,5239.104389,3841.49754,2530.258213,249.6476875,2217.139195,4724.412338,4305.139526,2029.069576,4959.839722,18297.94253,2682.486056,2282.758914,4360.627945,1769.813486,72.78028947
6084,9,254,13,6443.806743,10508.83141,14528.11188,14184.55284,1733.512702,6441.091365,5314.739992,3896.956252,2566.7869,253.251787,2211.766262,4727.51017,4307.962438,2045.868577,5000.903051,18555.54211,2720.250263,2314.895737,4422.017138,1794.729031,73.80489495
6085,9,254,14,6422.669988,10482.25836,14636.68498,14223.49314,1757.810033,6531.371248,5389.232664,3951.576927,2602.763602,256.8014248,2255.86497,4727.335115,4307.802918,2059.629646,5034.540486,18532.61291,2716.888833,2312.035206,4416.552824,1792.511273,73.71369378
6086,9,254,15,6302.719524,10230.45381,14743.32457,14164.72066,1733.952253,6442.724573,5316.087602,3897.944367,2567.437737,253.3160017,2216.87134,4672.385481,4257.729846,2019.424732,4936.26395,18130.74453,2657.974759,2261.900136,4320.782575,1753.641762,72.11525738
6087,9,254,16,6256.53649,9826.745031,14367.80804,14199.98961,1733.021497,6439.266227,5313.234015,3895.852016,2566.059579,253.1800259,2176.396668,4691.14595,4274.825399,2006.271394,4904.112048,17492.36942,2564.3887,2182.25968,4168.649824,1691.896848,69.57611259
6088,9,254,17,6218.506744,9631.12062,13676.63824,14114.62234,1709.503272,6351.881211,5241.129987,3842.98278,2531.236488,249.7442089,2178.453221,4657.862421,4244.49565,1973.683489,4824.454461,17231.8307,2526.193615,2149.756186,4106.560198,1666.697024,68.53981667
6089,9,254,18,6011.844914,9141.609927,13317.46992,13776.40112,1639.982601,6093.568139,5027.98803,3686.699522,2428.298248,239.5878172,2084.564013,4508.559313,4108.442599,1882.987001,4602.756767,16428.63315,2408.444516,2049.553315,3915.148202,1589.010155,65.34508862
6090,9,254,19,5622.786324,8628.577783,13186.70368,13337.87599,1554.999421,5777.802106,4767.439892,3495.656367,2302.464896,227.1724814,1966.079655,4266.357817,3887.735523,1766.351663,4317.65438,15390.77664,2256.294317,1920.075578,3667.814051,1488.626605,61.21700171
6091,9,254,20,5270.185869,8063.799308,12385.86784,12877.98639,1451.352692,5392.689238,4449.671575,3262.657343,2148.996701,212.0305564,1849.178041,4007.999621,3652.30559,1644.734204,4020.373737,14326.26597,2100.236606,1787.272602,3414.127881,1385.66501,56.98289755
6092,9,254,21,5039.484907,7533.878341,11666.82177,12422.76987,1358.259316,5046.788721,4164.25856,3053.382377,2011.154701,198.4303885,1765.424262,3745.376095,3412.988858,1534.364435,3750.586851,13352.31877,1957.455538,1665.767868,3182.024115,1291.462895,53.1090107
6093,9,254,22,4802.469242,7162.561449,10929.46388,12068.28628,1281.046154,4759.893198,3927.532356,2879.80631,1896.826301,187.1501877,1700.400299,3524.711022,3211.906933,1471.131021,3596.019653,12573.14172,1843.227855,1568.561673,2996.336504,1216.099337,50.00982447
6094,9,254,23,4654.92662,6858.756363,10290.48753,11795.65067,1220.698207,4535.662571,3742.512859,2744.14344,1807.469979,178.3338546,1653.238299,3333.114961,3037.31426,1421.764583,3475.348769,11968.60604,1754.60267,1493.142854,2852.268111,1157.627441,47.60527644
6095,9,254,24,4519.062281,6617.143391,9785.293386,11609.19839,1178.891345,4380.323753,3614.338085,2650.16114,1745.56717,172.2262199,1626.536729,3192.741837,2909.398692,1384.524299,3384.318948,11538.8411,1691.59895,1439.52755,2749.849765,1116.059719,45.89588115
6096,9,255,1,4468.494763,6472.068874,9382.031288,11473.80217,1147.534846,4263.81461,3518.202855,2579.671373,1699.13806,167.6452961,1613.587116,3106.480058,2830.792303,1370.721984,3350.580691,11330.93271,1661.119492,1413.589949,2700.302601,1095.950404,45.06892297
6097,9,255,2,4453.934042,6432.151114,9145.002484,11451.85678,1138.39424,4229.851505,3490.178866,2559.123188,1685.603699,166.3099297,1633.166069,3086.614702,2812.689919,1382.9226,3380.40377,11309.50045,1657.977514,1410.916169,2695.195028,1093.877434,44.98367592
6098,9,255,3,4585.868693,6492.6011,8955.899454,11535.21556,1141.713641,4242.185168,3500.355745,2566.585238,1690.518687,166.7948665,1663.325869,3130.157644,2852.368598,1414.909637,3458.592598,11454.57711,1679.245813,1429.0152,2729.768604,1107.909537,45.56072009
6099,9,255,4,4660.754258,6638.951473,9010.521741,11713.78857,1158.563262,4304.79212,3552.014642,2604.463376,1715.467674,169.2564559,1701.697535,3184.655351,2902.02985,1473.65738,3602.195062,11674.27703,1711.453914,1456.423853,2782.125836,1129.159352,46.43457921
6100,9,255,5,4887.843783,7034.655874,9032.343473,12114.07989,1220.977603,4536.700702,3743.369452,2744.771524,1807.883676,178.374672,1790.922136,3374.100439,3074.66244,1578.853486,3859.335493,12447.48025,1824.80583,1552.884782,2966.389808,1203.945109,49.51000444
6101,9,255,6,5196.820296,7587.957176,9307.080514,12532.97647,1305.572173,4851.022805,4002.72616,2934.94108,1933.141619,190.7332351,1881.800969,3590.069524,3271.465127,1690.267868,4131.675824,13366.47825,1959.531322,1667.534332,3185.398493,1292.832428,53.16533017
6102,9,255,7,5460.550628,8178.340595,10102.31531,12903.52293,1408.012287,5231.652338,4316.795141,3165.227619,2084.823197,205.6988837,1967.262474,3793.499946,3456.841908,1792.156187,4380.730729,14225.897,2085.522472,1774.751076,3390.208702,1375.957123,56.58367873
6103,9,255,8,5686.253734,8712.858432,11122.90992,13277.97876,1515.138329,5629.693047,4645.230612,3406.048179,2243.44316,221.3491074,2046.262808,3949.190498,3598.715543,1897.749204,4638.841366,15006.04743,2199.892853,1872.078704,3576.128282,1451.414828,59.68673659
6104,9,255,9,5926.067771,9229.882516,12221.33761,13635.40791,1630.006509,6056.500673,4997.402539,3664.273153,2413.526794,238.130393,2117.733562,4128.06527,3761.71589,1991.642843,4868.354147,15807.41529,2317.373718,1972.053312,3767.104239,1528.924726,62.87418703
6105,9,255,10,6124.203049,9631.31478,13368.99639,13875.61204,1724.863559,6408.954352,5288.222768,3877.51288,2553.980241,251.9882191,2149.806863,4269.93438,3890.99468,2057.067277,5028.277054,16387.88037,2402.470141,2044.469203,3905.436306,1585.068465,65.18299393
6106,9,255,11,6255.79043,9895.327221,14190.26078,13999.02069,1802.079376,6695.859737,5524.95711,4051.094914,2668.312571,263.2688077,2175.703211,4504.216647,4104.485328,2111.299573,5160.841998,16861.05889,2471.838312,2103.500567,4018.200651,1630.835236,67.06506729
6107,9,255,12,6315.48975,10132.17563,14862.51825,14184.39094,1876.717153,6973.18608,5753.787493,4218.881483,2778.827635,274.172766,2196.814495,4702.019864,4284.734296,2156.687778,5271.788526,17190.98779,2520.206027,2144.66083,4096.826823,1662.746616,68.3773635
6108,9,255,13,6420.843711,10344.75153,15386.34415,14319.41131,1931.098494,7175.247012,5920.514101,4341.131358,2859.349293,282.1174277,2234.011657,4818.835963,4391.18343,2188.344151,5349.169084,17472.00484,2561.403245,2179.719099,4163.796692,1689.927146,69.49511226
6109,9,255,14,6391.140324,10387.03111,15740.3206,14410.2409,1960.280664,7283.677148,6009.983097,4406.733206,2902.558903,286.3806999,2241.544224,4910.82934,4475.01276,2201.756167,5381.953297,17479.50933,2562.503406,2180.655321,4165.585104,1690.652995,69.52496144
